Pipe ID ,Pipe Identification,Pipe Diameter,Pipe Material,Pipe Roughness,Pipe Construction Year,Age ,Pipe Measured Length,Degradation rate,Effect factor,X_Coordinates,Y_Coordinates,Elevation_(m) with Sea level,BREAK_DATE,BREAK_YEAR,XCOORD,YCOORD,Break_Count,Pipe Location Description
14579,LN4034657,150,CI,95,1955,74,94.17,2,0.48,-79.50528315,43.60705616,91,8/15/2003,2003,304348.097,4829456.919,3,WILFRED AVE
14843,LN4015913,300,CI,95,1955,74,25.2,2,0.48,-79.53023385,43.6907559,145,1/1/2001,2001,302347.81,4838757.478,3,YORK DOWNS DR
15479,LN1356593,150,CI,115,1905,74,231.2,1,0.48,-79.31155632,43.75465239,171,1/23/2000,2000,319958.303,4845872.046,3,FOREST HILL RD
15579,LN2447992,150,CI,95,1925,74,83.9,2,0.48,-79.38326306,43.65428187,90.10404021,1/11/2001,2001,314210.919,4834717.154,3,EVANS AVE
16039,LN4023895,150,CI,95,1954,74,135.3,2,0.48,-79.47207878,43.70635844,167,11/25/2013,2013,307056.016,4840489.428,3,MERREDIN PL
16096,LN105604,300,AC,95,1960,74,85.5,2,0.48,-79.46817365,43.66062687,115,1/16/2014,2014,307307.295,4835405.687,3,PORT UNION RD
16938,LN105480,300,AC,95,1959,74,98.6,2,0.48,-79.40140165,43.78179032,188,2/6/2007,2007,312715.773,4848890.436,3,LIVINGSTON RD
17290,LN4034613,300,CI,110,1955,74,341,1.5,0.48,-79.51988341,43.70889162,134,10/19/1990,1990,303180.932,4840771.367,3,BETTY ANN DR
17731,LN4037207,400,DIP,95,1966,74,34.6,2,0.48,-79.3411997,43.68467708,118,1/29/2000,2000,317576.831,4838090.606,3,FINCH AVE W
17849,LN1355575,150,CI,95,1939,74,96.9,2,0.48,-79.50022312,43.63616955,110,4/17/2016,2016,304770.112,4832679.209,3,RIDELLE AVE
18010,LN104036,150,CI,95,1961,74,265.7,2,0.48,-79.4423479,43.72281039,183,11/28/1990,1990,309428.88,4842314.741,3,HATHWAY DR
18089,LN106177,300,PVC,95,1988,74,344,2,0.48,-79.41154654,43.64430842,89,8/2/2009,2009,311919.439,4833602.865,3,OLD FINCH AVE
18569,LN2446369,150,CI,95,1966,74,211.5,2,0.48,-79.47800791,43.78196013,197,9/16/1999,1999,306559.853,4848887.343,3,FIELDSTONE RD
18759,LN17751,150,PVC,130,1983,74,85.1,0.75,1.114285714,-79.5946193,43.72822966,162,12/8/1995,1995,297161.113,4842925.049,3,SCENIC HILL CRT
19138,LN2000332,350,CI,130,1966,74,40.5,0.75,1.114285714,-79.36633207,43.65657646,85,1/21/1998,1998,315556.965,4834977.138,3,ANTIOCH DR
19180,LN2450059,150,CI,120,1963,74,714,1,0.48,-79.30289079,43.75981773,168,1/11/1994,1994,320658.177,4846439.856,3,MERCURY RD
19505,LN1003926,150,CI,95,1922,74,1.2,2,0.48,-79.30034223,43.78058624,177,3/25/1994,1994,320857.33,4848749.709,3,GREER RD
19561,LN1009501,150,CI,110,1908,74,5.7,1.5,0.48,-79.40040222,43.70436391,155,3/29/2002,2002,312811.957,4840266.072,3,EMERSON AVE
19693,LN101545,150,CI,95,1975,74,94.74941436,2,0.48,-79.43261662,43.68518239,152,9/23/2015,2015,310219.75,4838140.451,3,CASTLE HILL DR
19836,LN2447717,150,CI,110,1923,74,248.4,1.5,0.48,-79.59820755,43.73126825,164.1641272,2/13/1991,1991,296874.522,4843262.628,3,Stanley Ave
19957,LN1354551,150,CI,95,1918,74,105.8,1,0.85,-79.37782312,43.64920197,83.74537516,10/6/2015,2015,314641.779,4834131.359,3,REGAL RD
20043,LN108363,200,DIP,95,1989,74,36.5,2,0.48,-79.46400251,43.70035093,170,6/30/1995,1995,307683.178,4839836.222,3,EMPRINGHAM DR
20782,LN1017173,150,CICL,95,1883,74,3.82722958,2,0.48,-79.46153142,43.70731965,179.2647202,12/15/2002,2002,307892.854,4840600.14,3,BEACONSFIELD AVE
21122,LN13189,150,CI,130,1919,74,81.8,0.75,1.114285714,-79.40806047,43.67568225,123.2213328,4/17/1997,1997,312193.384,4837084.77,3,BERNICE CRES
21149,LN1354873,300,CI,95,1911,74,94.4,2,0.48,-79.50383515,43.62042406,100,9/11/1998,1998,304480.116,4830923.898,3,DANFORTH AVE
21255,LN3008245,300,CI,95,1921,74,149.1992918,2,0.48,-79.46259127,43.721468,183,10/10/2003,2003,307808.992,4842171.251,3,COSBURN AVE
21291,LN2444555,150,CI,95,1960,74,150,2,0.48,-79.35862942,43.77270692,138,9/13/2008,2008,316160.99,4847884.45,3,MUNHALL RD
21324,LN119838,150,None,130,1957,74,331.41,0.75,1.114285714,-79.37107845,43.71132668,137.0071117,1/2/2002,2002,315178.82,4841043.999,3,HASLAM ST
21462,LN2453403,200,CI,95,1951,74,15.4,2,0.48,-79.32778892,43.76363257,170,1/28/1997,1997,318641.058,4846865.264,3,QUEEN ELIZABETH BLVD
21548,LN103366,150,CI,95,1956,74,123.84,2,0.48,-79.53885641,43.64315635,128,11/3/2001,2001,301642.593,4833470.335,3,SHERWOOD AVE
21906,LN2001383,150,UNK,95,1966,74,120.1,2,0.48,-79.51114041,43.64729941,118,6/15/1998,1998,303877.99,4833926.661,3,KENDLETON DR
22730,LN2452363,200,CI,130,1955,74,90.38,0.75,1.114285714,-79.45556193,43.71834118,181,2/10/2004,2004,308351.931,4841819.755,3,BRAECREST AVE
22859,LN2444508,150,CI,130,1962,74,389.8,0.75,1.114285714,-79.4282868,43.71330239,178,12/4/1990,1990,310556.015,4841261.621,3,MARKWOOD CRES
23310,LN17299,300,PE,120,1989,74,460.3,1,0.48,-79.5625174,43.75466355,149,1/28/2001,2001,299740.528,4845844.072,3,FINCH AVE E
23375,LN104286,150,CI,95,1957,74,235.7,2,0.48,-79.38929767,43.74784178,162,1/19/1998,1998,313708.882,4845088.021,3,MAGNOLIA AVE
23620,LN4029591,300,None,95,1969,74,163.42,2,0.48,-79.4348792,43.63399377,87,3/20/1992,1992,310033.487,4832448.958,3,CERAMIC RD
24069,LN1352249,150,CI,95,1951,74,164.1,2,0.48,-79.53701429,43.63774341,124,12/11/2008,2008,301791.435,4832884.412,3,LYNDHURST CRT
24240,LN4022777,300,DIP,110,1967,74,12.4,1.5,0.48,-79.5644032,43.72858254,143.8919555,1/31/2006,2006,299586.698,4842972.865,3,IRONDALE DR
24675,LN17158,150,CI,95,1974,74,73.1,2,0.48,-79.46697033,43.66335788,117,5/2/2014,2014,307445.018,4835675.535,3,LEDBURY ST
24689,LN4021633,150,CI,95,1955,74,218.4,2,0.48,-79.47091904,43.66251059,116,4/9/2003,2003,307130.692,4835623.211,3,NEWTON DR
24696,LN4023255,200,CI,95,1967,74,92.97,2,0.48,-79.47663454,43.66091752,116,2/2/2005,2005,306671.369,4835433.558,3,WILLOWDALE AVE
25096,LN102260,150,CI,95,1925,74,229.4,2,0.48,-79.28393179,43.68067078,130.0985736,6/11/2007,2007,322206.722,4837672.646,3,QUEENSGROVE RD
25191,LN2452599,150,CI,95,1955,74,97,2,0.48,-79.35712693,43.683914,120,11/7/2005,2005,316314.547,4838008.866,3,ABILENE DR
25350,LN1006847,150,CI,130,1913,74,15.2,0.75,1.114285714,-79.31517336,43.75792321,170,2/9/2000,2000,319669.553,4846234.794,3,LASCELLES BLVD
25415,LN103584,300,CI,95,1921,74,97.1,2,0.48,-79.19763873,43.74350466,125,8/29/1993,1993,329138.679,4844659.994,3,HIGHVIEW AVE
25540,LN120038,300,DIP,95,1994,74,220.6,2,0.48,-79.35702028,43.77522742,142,10/8/1995,1995,316298.084,4848149.727,3,MILNER AVE
25560,LN4032921,150,CI,130,1957,74,142.5,0.25,1.114285714,-79.31303616,43.7147311,127,8/20/1998,1998,319860.317,4841434.598,3,UPWOOD AVE
25857,LN4022379,150,CI,110,1981,74,66.1,1.5,0.48,-79.24651609,43.72173224,172,11/1/1998,1998,325205.792,4842229.55,3,DEE CRES
26781,LN100634,300,CI,95,1963,74,233.2268572,2,0.48,-79.15051265,43.77653615,89,1/6/2001,2001,332922.303,4848339.644,3,WARDEN AVE
26832,LN107766,300,DIP,95,1974,74,114.3,2,0.48,-79.42651421,43.71829826,181,3/4/1993,1993,310700.812,4841829.44,3,MORRISH RD
26881,LN1008305,300,CI,95,1920,74,2.1,2,0.48,-79.38538667,43.66473327,107,11/3/2005,2005,314035.192,4835874.214,3,ST CLAIR AVE W
26887,LN103107,150,CI,110,1949,74,454.3,1.5,0.48,-79.36827901,43.71558685,135,4/17/2003,2003,315394.549,4841536.674,3,PHILLIP AVE
27030,LN4023966,150,CI,95,1957,74,135.4,2,0.48,-79.24773422,43.72137442,169,1/31/1994,1994,325108.234,4842195.112,3,ALDERDALE CRT
27352,LN2444221,400,CPP,110,1966,74,68.44,1.5,0.48,-79.57795374,43.71797401,162,12/22/1996,1996,298508.608,4841787.098,3,MARTIN GROVE RD
27551,LN102586,200,DIP,95,1976,74,100.4,2,0.48,-79.13683718,43.77960853,88,3/3/1998,1998,334016.444,4848688.879,3,PLACENTIA BLVD
27846,LN105739,200,PVC,95,1996,74,68.5,2,0.48,-79.54053471,43.68544442,147,7/1/1997,1997,301515.387,4838178.379,3,BRIMFOREST GT
27894,LN107677,150,PVC,130,1990,74,140.6,0.75,1.114285714,-79.52661512,43.65500751,130,10/3/2009,2009,302634.634,4834801.44,3,GLENTHORNE DR
27920,LN107964,150,AC,130,1977,74,105.7,0.75,1.114285714,-79.4810464,43.71596883,170,1/18/1994,1994,306317.602,4841574.104,3,BATHGATE DR
28161,LN4029035,300,PVC,95,1986,74,99.6,2,0.48,-79.38595271,43.74975701,159.0506731,10/11/2001,2001,313972.842,4845317.578,3,EDMONTON DR
28216,LN4028562,150,CI,95,1952,74,84.7,2,0.48,-79.32866039,43.75153275,150.818002,6/11/2007,2007,318571.719,4845522.201,3,DORSEY DR
28533,LN3008270,150,CI,95,1949,74,253.6,2,0.48,-79.36865385,43.65211374,82,9/20/1999,1999,315372.271,4834468.295,3,ASHALL BLVD
28812,LN2449424,150,CI,95,1952,74,57.69066319,2,0.48,-79.38306383,43.64689113,83,6/20/2004,2004,314220.916,4833879.15,3,FERNALROY BLVD
29153,LN2447523,150,CI,95,1953,74,230,2,0.48,-79.54923078,43.61052887,111,7/28/2001,2001,300798.92,4829848.552,3,NORTH HEIGHTS RD
29262,LN1016650,300,CI,95,1890,74,3.2,2,0.48,-79.48159122,43.63102411,87,2/15/2007,2007,306278.433,4832119.589,3,GLADSTONE AVE
29433,LN4037670,150,CI,110,1958,74,109.3,1.5,0.48,-79.37322943,43.65362616,85,12/21/2005,2005,315009.243,4834632.373,3,JOCADA RD
29538,LN105690,150,CI,95,1925,74,98.99,2,0.48,-79.38455183,43.64913763,87,6/24/1995,1995,314089.35,4834127.583,3,PARLETTE AVE
29598,LN105197,200,PVC,115,1992,74,66.99423201,1,0.48,-79.39613408,43.65340744,96,3/6/2015,2015,313176.361,4834612.307,3,SYLVAN AVE
29870,LN2001532,200,CI,95,1944,74,122.5,2,0.48,-79.41158058,43.64095033,86,1/29/1992,1992,311929.851,4833221.63,3,LORRAINE GDNS
30058,LN1008994,150,CICL,95,1908,74,105.6,2,0.48,-79.55972431,43.70099132,152.2691351,1/5/1990,1990,299976.595,4839881.01,3,INDIAN RD
30207,LN100812,150,CI,95,1956,74,27.39565224,2,0.48,-79.4331219,43.63374728,87,4/27/2010,2010,310191.199,4832423.855,3,DELWOOD DR
30253,LN11568,150,CI,95,1928,74,80.6,1,0.85,-79.5470968,43.62553119,118,12/16/1992,1992,300976.944,4831519.776,3,OUTLOOK AVE
30517,LN4048041,300,UNK,130,1951,74,334.7,0.75,1.114285714,-79.45134675,43.72367345,187,2/2/2005,2005,308706.607,4842433.275,3,COMSTOCK RD
30626,LN11304,150,CI,95,1926,74,32.6,2,0.48,-79.19827652,43.74506378,126,12/31/1994,1994,329081.902,4844841.534,3,HAVERSON BLVD
30923,LN1020682,600,CI,95,1916,74,6,2,0.48,-79.4643479,43.73107894,191,2/5/1992,1992,307657.065,4843230.602,3,EGLINTON AVE W
30970,LN100807,150,CI,95,1956,74,43.23,2,0.48,-79.53695405,43.59796307,97,8/10/2009,2009,301812.672,4828449.489,3,ROSALIND CRES
31129,LN2452697,300,CI,95,1930,74,19.5,2,0.48,-79.29795797,43.78116237,175.9883276,3/13/2002,2002,321055.24,4848821.378,3,KIPLING AVE
31264,LN4019793,150,CI,95,1958,74,205.28,2,0.48,-79.58491143,43.72225483,163,1/16/2004,2004,297948.206,4842256.212,3,PATRICIA AVE
31276,LN1017017,75,CI,95,1885,74,91.6,2,0.48,-79.45706482,43.72386337,190,5/30/2010,2010,308236.249,4842433.214,3,JERSEY AVE
31398,LN2452148,150,CI,95,1924,74,80.2,2,0.48,-79.46181717,43.7627782,195,1/24/1991,1991,307872.334,4846764.529,3,TWENTY FIFTH ST
31815,LN4032739,150,CI,95,1956,74,25.6,2,0.48,-79.42778246,43.64412217,92.86713369,6/13/1992,1992,310608.568,4833584.972,3,COLDSTREAM AVE
32155,LN2005228,400,CPP,95,1963,74,29.89,2,0.48,-79.55504475,43.71898057,140,2/27/1994,1994,300358.239,4841884.044,3,RESOURCES RD
32190,LN109868,400,DIP,110,1979,74,66.8,1.5,0.48,-79.37698168,43.80047645,153,9/26/2000,2000,314686.359,4850950.448,3,MORNINGSIDE AVE
32275,LN1354051,150,CI,95,1924,74,96.4,2,0.48,-79.48744755,43.62072705,83,4/22/1994,1994,305804.263,4830969.67,3,BELSIZE DR
32954,LN15781,150,UNK,95,2000,74,3.1,2,0.48,-79.44661521,43.69658134,172,1/4/1999,1999,309094.578,4839390.917,3,ROGERS RD
136,LN105252,150,CI,95,1951,75,311.8,2,0.5,-79.26895119,43.78595705,172,2/18/2006,2006,323366.703,4849354.465,3,FULHAM ST
146,LN2450025,150,CI,95,1951,75,108.9,2,0.5,-79.52487247,43.6633125,140,2/6/2000,2000,302784.594,4835723.012,3,ANGLESEY BLVD
504,LN2445047,150,CI,95,1951,75,148.66,2,0.5,-79.36144192,43.75102779,144.272016,6/2/1992,1992,315928.872,4845459.552,3,SMITHWOOD DR
532,LN2003284,150,CI,95,1951,75,87,2,0.5,-79.36585631,43.70948571,132,4/3/2003,2003,315594.34,4840847.272,3,DELMA DR
639,LN2445124,150,CI,95,1951,75,189.6,2,0.5,-79.38731919,43.77130553,177,1/29/1992,1992,313850.137,4847709.65,3,LA RUSH DR
1527,LN106858,300,CI,95,1951,75,215.2,2,0.5,-79.14096823,43.77880226,89,4/18/2005,2005,333687.288,4848587.739,3,KINGSTON RD
1654,LN101970,150,CI,95,1951,75,226,2,0.5,-79.52474867,43.65322317,130,3/17/1994,1994,302790.743,4834585.319,3,WARDEN AVE
2050,LN1017717,150,CI,95,1970,75,14.7,1,0.875,-79.43661862,43.69370829,164,10/21/1992,1992,309893.641,4839085.564,3,ELIZABETH ST
2220,LN1359597,150,CI,95,1922,75,325.5,2,0.5,-79.30317007,43.7076233,125,6/2/1994,1994,320633.722,4840645.124,3,VESTA DR
2447,LN63571,200,CI,95,1960,75,279.55,2,0.5,-79.45548426,43.75960663,192,4/1/2015,2015,308380.281,4846409.873,3,C P R
2495,LN120003,300,PVC,95,1986,75,108.4,2,0.5,-79.37142804,43.78665591,150.4086358,2/22/2015,2015,315143.556,4849427.034,3,STEELES AVE E
2746,LN4032400,150,CI,95,1954,75,219.2,2,0.5,-79.2481815,43.71142174,165,11/25/2001,2001,325070.779,4841085.761,3,MADOC DR
3342,LN3008577,150,CI,95,1921,75,68.4,2,0.5,-79.29897782,43.67035234,83,2/14/1993,1993,320991.975,4836518.251,3,WALLINGTON AVE
3416,LN120029,150,PVC,95,1987,75,87.6,2,0.5,-79.41769388,43.7764036,185,12/10/2009,2009,311412.163,4848267.57,3,HIGHBRIDGE PL
4054,LN2003706,150,CI,95,1961,75,41.5,2,0.5,-79.26312931,43.6950299,132.9284303,12/10/1996,1996,323885.911,4839258.779,3,NORTHCREST RD
4245,LN1358227,150,CI,95,1920,75,202.97,2,0.5,-79.5118853,43.63708346,113,12/20/2008,2008,303815.82,4832792.729,3,WOLVERLEIGH BLVD
4516,LN2446491,300,UNK,95,1968,75,144.7,2,0.5,-79.47160515,43.68808691,128,1/18/1999,1999,307072.35,4838460.193,3,ALLANHURST DR
5080,LN1354375,150,CI,95,1930,75,172,2,0.5,-79.3791656,43.64594642,80,11/13/2013,2013,301285,4851129,3,KAPPELE AVE
5329,LN52054,200,DIP,95,1949,75,49.8,1,0.875,-79.41622999,43.76858414,177,12/17/1992,1992,311522.279,4847404.379,3,FLEECELINE RD
5992,LN4029476,150,DIP,95,1967,75,164.6,2,0.5,-79.26537208,43.71213256,153,1/30/2014,2014,323702.624,4841177.56,3,PARADELLE CRES
6196,LN1369742,150,CI,95,1884,75,11.9,1,0.875,-79.30012103,43.68390828,131,7/18/2004,2004,320894.351,4838013.752,3,OSSINGTON AVE
6511,LN1355047,150,CI,110,1913,75,67.5,1.5,0.5,-79.2967158,43.66732624,76,8/22/1990,1990,321174.776,4836184.332,3,MURDOCK AVE
6581,LN1025333,300,CI,95,1888,75,29.8,2,0.5,-79.28535138,43.69063632,127,3/23/1996,1996,322083.925,4838764.276,3,BLOOR ST W
6716,LN4031002,250,CI,95,1959,75,69.2,2,0.5,-79.35317131,43.6927122,124,6/1/1994,1994,316619.973,4838985.15,3,OLD YONGE ST
6997,LN1354700,150,CI,110,1913,75,97.1,1.5,0.5,-79.44999937,43.7059538,171,12/26/2004,2004,308809.288,4840444.087,3,HILLCREST DR
7012,LN1013027,150,CI,95,1914,75,7.3,2,0.5,-79.46307871,43.76252175,195.9998163,2/18/2002,2002,307756.424,4846732.627,3,DONLANDS AVE
10187,LN1006855,150,CI,95,1921,75,0.8,2,0.5,-79.30220817,43.66963829,79.21495972,1/23/1992,1992,320744.022,4836431.528,3,DUPLEX AVE
10291,LN1356613,150,CI,95,1928,75,41.8,2,0.5,-79.3134495,43.6873475,127,3/17/1998,1998,319819.658,4838393.516,3,HARSHAW AVE
10521,LN4019987,300,CI,110,1974,75,221.7,1.5,0.5,-79.30117551,43.7748957,174.2398417,10/3/1991,1991,320790.917,4848119.799,3,ISLINGTON AVE
10683,LN13896,500,HDPE,130,2003,75,83.72,0.75,1.142857143,-79.46514461,43.68854215,139,1/3/2008,2008,307592.633,4838515.798,3,ROCKCLIFFE BLVD
11455,LN100062,300,AC,95,1972,75,459.5,2,0.5,-79.47505115,43.71936284,179,10/26/2015,2015,306796.704,4841921.752,3,MCNICOLL AVE
11895,LN1018657,150,CI,95,1953,75,53.9,2,0.5,-79.23107968,43.73490883,170,12/15/1997,1997,326439.974,4843708.142,3,DUNDAS ST E
12011,LN1359836,300,CI,95,1930,75,130.6,2,0.5,-79.29193097,43.71189543,150.5545842,2/13/2013,2013,321561.65,4841129.118,3,QUEENS QUAY E
12186,LN1018628,150,CI,95,1887,75,24.5,2,0.5,-79.32482781,43.69673168,126,2/1/2003,2003,318909.547,4839436.934,3,DUNDAS ST E
12306,LN3007888,150,CI,95,1949,75,187.3,2,0.5,-79.48539204,43.63792182,86.94040655,3/6/1994,1994,305964.603,4832881.042,3,DALECREST DR
12457,LN1357138,150,CI,95,1923,75,84,2,0.5,-79.57054035,43.63919375,135.826439,5/9/1996,1996,299093.088,4833029.844,3,GREER RD
12799,LN1359226,300,CI,95,1907,75,299.76,2,0.5,-79.34001857,43.65072565,76,8/6/1998,1998,317686.739,4834326.274,3,CARLAW AVE
12810,LN1004143,150,CI,95,1914,75,2.8,2,0.5,-79.35519503,43.74097577,145,4/18/2002,2002,316448.98,4844358.578,3,MONA DR
12819,LN1000309,300,CI,95,1914,75,6.8,2,0.5,-79.27316976,43.7220464,157,12/26/1998,1998,323063.394,4842262.065,3,QUEEN ST E
12943,LN1354165,150,CI,110,1919,75,9,1.5,0.5,-79.58021542,43.73981545,157,2/5/2004,2004,298324.519,4844205.988,3,MOUNT PLEASANT RD
13008,LN1354538,150,CI,95,1912,75,53.6,2,0.5,-79.26944574,43.78184874,175,11/1/1990,1990,323338.656,4848913.662,3,BLYTHWOOD RD
13268,LN1353908,250,CI,110,1887,75,51.2,1.5,0.5,-79.26909453,43.72578908,153,1/11/1993,1993,323387.78,4842673.434,3,QUEEN ST W
13411,LN3008417,250,CI,95,1921,75,103,2,0.5,-79.2648428,43.72524843,154,2/21/1994,1994,323732.046,4842619.64,3,PARKHURST BLVD
13829,LN4032621,150,PVC,110,1988,75,83.2,1.5,0.5,-79.57102935,43.63420383,131,10/9/1991,1991,299053.148,4832475.498,3,THAMESFORD CRT
13883,LN4034209,200,DIP,95,1965,75,182,2,0.5,-79.40202523,43.67305946,118,9/6/2015,2015,312698.241,4836799.057,3,HULLMAR DR
14012,LN4036186,150,CI,95,1960,75,29.1,2,0.5,-79.59117887,43.73021742,164.1017691,12/23/2004,2004,297440.625,4843145.235,3,VICTORY DR
14105,LN1358971,150,CI,95,1910,75,128.2,2,0.5,-79.30921359,43.7085444,125,12/13/1992,1992,320158.587,4840748.459,3,HEATH ST W
14146,LN2450088,150,CI,95,1948,75,174.57,2,0.5,-79.55886131,43.73724132,142,7/4/2003,2003,300042.614,4843923.386,3,RENOWN RD
15432,LN107822,150,PVC,120,1989,75,605.1,1,0.5,-79.53908179,43.67988466,151,12/10/1995,1995,301633.517,4837548.207,3,GREYBEAVER TRL
15711,LN100228,200,CI,95,1953,75,499.5,2,0.5,-79.38535157,43.65997336,99,2/26/2012,2012,314034.078,4835333.891,3,GRADWELL DR
16105,LN61883,300,CI,130,1959,75,44.73,0.75,1.142857143,-79.39136929,43.65425569,95,12/12/2013,2013,313555.157,4834696.127,3,PEARLDALE AVE
16255,LN1001375,300,CI,95,1930,75,147,2,0.5,-79.33745719,43.68827332,123,11/7/2005,2005,317892.254,4838495.687,3,LAKE SHORE BLVD E
16556,LN1000858,300,CI,95,1917,75,86.15119906,2,0.5,-79.4197894,43.70651287,178,2/28/1999,1999,311248.984,4840499.883,3,QUEEN ST E
17705,LN2448485,150,UNK,95,1965,75,165.8355063,2,0.5,-79.28889926,43.69283839,124.8834765,9/25/1990,1990,321808.782,4839011.825,3,AUDLEY ST
17775,LN105330,300,AC,95,1959,75,167.1,2,0.5,-79.45765168,43.752884,194,3/2/2009,2009,308197.618,4845660.483,3,LIVINGSTON RD
18606,LN105384,150,CI,95,1959,75,307.1,2,0.5,-79.33109436,43.77020396,176,2/13/2000,2000,318382.164,4847597.776,3,ROWATSON RD
19794,LN102486,150,DIP,120,1972,75,96.75,1.5,1.25862069,-79.16667629,43.80479061,123.0267003,11/7/2016,2016,331607.024,4851469.236,3,PIPERS GREEN AVE
21069,LN1001788,300,CI,130,1892,75,36.7,0.75,1.142857143,-79.52495401,43.6978434,135.058982,9/23/1994,1994,302773.701,4839540.912,3,KING ST E
22674,LN106212,200,PVC,115,1988,75,90.8,1,0.5,-79.46383011,43.66364141,116.9153296,1/25/2014,2014,307720.762,4835758.733,3,CALVERLEY TRL
23221,LN4035055,150,CI,95,1956,75,134.5,2,0.5,-79.51581076,43.69663193,120.3013483,2/5/2011,2011,303512.326,4839401.152,3,WESTGROVE CRES
23986,LN107007,150,DIP,110,1971,75,89.2958196,1.5,0.5,-79.35382227,43.71202474,127,12/30/1991,1991,316563.141,4841139.765,3,CRAGGVIEW DR
24085,LN2447683,150,CI,95,1963,75,92,2,0.5,-79.5362493,43.63744387,123.3702179,12/9/2010,2010,301862.674,4832840.457,3,BIRGITTA CRES
24632,LN2450873,150,CI,95,1959,75,366.5,2,0.5,-79.47905871,43.65046255,112,3/12/2008,2008,306465.258,4834292.952,3,KINGSGATE CRES
24787,LN4010280,300,CI,95,1949,75,14.1,2,0.5,-79.50062642,43.6345662,104.8048445,2/20/2003,2003,304729.394,4832522.267,3,BATHURST ST
24866,LN1357813,300,CI,130,1951,75,55.09,0.75,1.142857143,-79.36058584,43.65231282,79,9/2/1991,1991,316036.711,4834486.978,3,ROXBOROUGH ST E
25567,LN103517,300,CI,120,1954,75,104.5323711,1,0.5,-79.38738035,43.74192818,168,12/13/1992,1992,313863.071,4844435.827,3,BIRCHMOUNT RD
25817,LN2449819,200,CI,130,1930,75,12.3,0.75,1.142857143,-79.42884774,43.77348325,187,4/15/2014,2014,310534.691,4847924.973,3,PRINCE EDWARD DR S
26271,LN2452842,150,CI,95,1954,75,101.1,2,0.5,-79.56150909,43.72108477,145.0162668,1/20/2003,2003,299821.693,4842114.111,3,BEMERSYDE DR
26498,LN1364764,150,CI,110,1889,75,206.9,1.5,0.5,-79.37769235,43.77951499,158,12/14/2002,2002,314641.592,4848629.171,3,DUNBAR RD
27228,LN106614,200,DIP,95,1975,75,71.4,2,0.5,-79.36231033,43.70724398,131,6/15/1991,1991,315883.747,4840583.494,3,CROW TRL
27960,LN18545,150,CI,130,1915,75,129.5,0.75,1.142857143,-79.45234448,43.77961623,185.1890343,4/3/2002,2002,308627.294,4848645.735,3,WARREN RD
28208,LN1018660,150,CI,110,1889,75,82.6,1.5,0.5,-79.42380479,43.72487802,178,9/26/1992,1992,310909.373,4842549.009,3,DAGMAR AVE
28375,LN1355669,150,CICL,115,1953,75,26.5,1,0.5,-79.42510365,43.73053237,179,11/18/2013,2013,310818.663,4843202.895,3,ST CLEMENTS AVE
28392,LN107747,150,CI,110,1981,75,206.3204173,1.5,0.5,-79.51091734,43.70807179,131,1/28/1999,1999,303916.049,4840688.73,3,REIDMOUNT AVE
28514,LN1007889,300,CI,95,1915,75,40.9,2,0.5,-79.27765182,43.72928806,162,6/27/2007,2007,322695.584,4843065.694,3,JANE ST
29206,LN2453944,300,DICL,130,1969,75,423.2502462,0.75,1.142857143,-79.53150061,43.65881184,138,2/7/1996,1996,302251.731,4835208.044,3,BURNHAMTHORPE RD
29226,LN100711,300,CI,95,1956,75,62.5,2,0.5,-79.37547784,43.65240517,85,7/4/1991,1991,314827.624,4834502.959,3,PHARMACY AVE
29730,LN2447384,150,CI,130,1950,75,246.7,0.75,1.142857143,-79.39204559,43.64885096,89,2/8/2002,2002,313496.655,4834110.062,3,WESTLEIGH CRES
30123,LN4025440,150,CI,95,1952,75,365.2,2,0.5,-79.40394701,43.66675242,114,10/26/1992,1992,312527.949,4836103.833,3,Mulholland Ave
30166,LN1356714,150,CI,95,1921,75,35.9,2,0.5,-79.33886893,43.72032454,129,2/19/2008,2008,317765.927,4842060.09,3,WEATHERELL ST
30496,LN3009085,150,CI,95,1948,75,63.2,2,0.5,-79.50620776,43.7137615,125.453892,7/9/1991,1991,304291.102,4841314.484,3,SQUIRES AVE
30911,LN4018868,250,CI,110,1959,75,107,1.5,0.5,-79.48074037,43.67733952,123,2/25/1998,1998,306345.567,4837264.929,3,OLD YONGE ST
30929,LN4037301,150,CI,95,1956,75,460.7,2,0.5,-79.42688713,43.79214344,188,11/27/2004,2004,310667.967,4850024.678,3,TALENT CRES
32243,LN106105,300,PVC,95,1989,75,97.9,2,0.5,-79.48994364,43.61090206,82.58313141,1/23/1997,1997,305598.825,4829885.6,3,RYLANDER BLVD
32248,LN4022671,300,CI,95,1956,75,140,2,0.5,-79.36705946,43.76132097,152,3/23/1997,1997,315492.444,4846585.993,3,BANNATYNE DR
32876,LN4021302,150,CI,95,1953,75,122.2,2,0.5,-79.51130112,43.67853002,109,9/10/1997,1997,303867.813,4837414.364,3,FORTHBRIDGE CRES
954,LN3008280,150,CI,95,1950,76,327.9,2,0.52,-79.23649649,43.74645814,163,1/29/1995,1995,326007.542,4844974.967,3,CEDARCREST BLVD
